holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,road_name
None,306.92,0.0,0.0,16,Mist,mist,2024-04-06 11:00:00,4134,LBS Marg
None,308.2,0.0,0.0,49,Haze,haze,2024-04-06 12:00:00,4421,Sion-Panvel Highway
None,308.75,0.0,0.0,100,Mist,mist,2024-04-06 13:00:00,4632,Link Road
None,309.47,0.0,0.0,88,Clouds,broken clouds,2024-04-06 14:00:00,3218,LBS Marg
None,306.71,0.0,0.0,56,Clear,sky is clear,2024-04-06 15:00:00,2715,SV Road
None,307.94,0.0,0.0,24,Mist,mist,2024-04-06 16:00:00,2625,Link Road
None,307.24,0.0,0.0,39,Clear,sky is clear,2024-04-06 17:00:00,2578,NH-48 Mumbai-Pune
None,307.02,0.0,0.0,29,Haze,haze,2024-04-06 18:00:00,1200,SV Road
None,309.57,19.39,0.0,73,Thunderstorm,thunderstorm with rain,2024-04-06 19:00:00,1006,Link Road
None,307.44,0.0,0.0,79,Haze,haze,2024-04-06 20:00:00,2933,Sion-Panvel Highway
None,309.88,0.0,0.0,83,Clouds,broken clouds,2024-04-06 21:00:00,2247,Ghodbunder Road
None,308.85,19.97,0.0,32,Rain,moderate rain,2024-04-06 22:00:00,1476,Link Road
None,307.3,10.43,0.0,100,Thunderstorm,thunderstorm with rain,2024-04-06 23:00:00,713,Western Express Highway
None,308.86,0.0,0.0,70,Mist,mist,2024-04-07 00:00:00,295,SV Road
None,309.09,0.0,0.0,10,Clouds,overcast clouds,2024-04-07 01:00:00,487,Eastern Express Highway
None,308.15,0.0,0.0,83,Clouds,broken clouds,2024-04-07 02:00:00,231,Ghodbunder Road
None,308.41,0.0,0.0,84,Haze,haze,2024-04-07 03:00:00,164,LBS Marg
None,307.91,0.0,0.0,96,Clouds,overcast clouds,2024-04-07 04:00:00,2139,Andheri-Kurla Road
None,306.25,0.0,0.0,9,Clouds,overcast clouds,2024-04-07 05:00:00,2991,Eastern Express Highway
None,309.59,0.0,0.0,26,Haze,haze,2024-04-07 06:00:00,1337,LBS Marg
None,307.15,0.0,0.0,21,Clear,sky is clear,2024-04-07 07:00:00,2322,LBS Marg
None,308.11,0.0,0.0,24,Mist,mist,2024-04-07 08:00:00,1785,Andheri-Kurla Road
None,309.39,0.0,0.0,62,Mist,mist,2024-04-07 09:00:00,1193,Western Express Highway
Ganesh Chaturthi,306.59,0.0,0.0,62,Mist,mist,2024-04-07 10:00:00,1010,NH-48 Mumbai-Pune
Holi,309.77,0.0,0.0,37,Mist,mist,2024-04-07 11:00:00,2353,Eastern Express Highway
None,309.3,0.0,0.0,98,Haze,haze,2024-04-07 12:00:00,3441,Ghodbunder Road
None,308.3,19.14,0.0,60,Thunderstorm,thunderstorm with rain,2024-04-07 13:00:00,2180,LBS Marg
None,308.7,17.5,0.0,17,Thunderstorm,thunderstorm with rain,2024-04-07 14:00:00,2357,Link Road
None,309.61,0.0,0.0,54,Clear,sky is clear,2024-04-07 15:00:00,1092,Eastern Express Highway
Christmas,306.7,0.0,0.0,31,Clouds,overcast clouds,2024-04-07 16:00:00,629,Ghodbunder Road
None,306.32,0.0,0.0,29,Haze,haze,2024-04-07 17:00:00,1242,Sion-Panvel Highway
Dussehra,307.47,0.0,0.0,21,Clouds,overcast clouds,2024-04-07 18:00:00,900,Sion-Panvel Highway
None,308.51,0.0,0.0,34,Clear,sky is clear,2024-04-07 19:00:00,1888,Western Express Highway
None,308.81,6.52,0.0,34,Thunderstorm,thunderstorm with rain,2024-04-07 20:00:00,1217,Jogeshwari-Vikhroli Link Road
None,308.46,0.0,0.0,66,Haze,haze,2024-04-07 21:00:00,1262,Ghodbunder Road
None,306.68,0.0,0.0,27,Haze,haze,2024-04-07 22:00:00,1424,Western Express Highway
None,309.67,0.0,0.0,39,Clouds,broken clouds,2024-04-07 23:00:00,2616,LBS Marg
None,307.02,0.0,0.0,96,Clouds,broken clouds,2024-04-08 00:00:00,784,LBS Marg
None,309.84,0.0,0.0,54,Clouds,overcast clouds,2024-04-08 01:00:00,377,LBS Marg
Republic Day,309.08,0.0,0.0,18,Mist,mist,2024-04-08 02:00:00,225,Link Road
None,308.86,0.0,0.0,80,Mist,mist,2024-04-08 03:00:00,213,Western Express Highway
None,308.64,0.0,0.0,17,Clouds,broken clouds,2024-04-08 04:00:00,607,LBS Marg
None,307.92,0.0,0.0,54,Mist,mist,2024-04-08 05:00:00,1849,Andheri-Kurla Road
None,307.52,0.0,0.0,51,Clear,sky is clear,2024-04-08 06:00:00,1784,Western Express Highway
None,308.37,0.0,0.0,30,Clouds,broken clouds,2024-04-08 07:00:00,2104,Link Road
None,308.05,0.0,0.0,96,Clouds,broken clouds,2024-04-08 08:00:00,4535,Ghodbunder Road
None,306.89,0.0,0.0,45,Mist,mist,2024-04-08 09:00:00,4589,Jogeshwari-Vikhroli Link Road
None,306.02,0.0,0.0,79,Clouds,overcast clouds,2024-04-08 10:00:00,5778,Ghodbunder Road
None,306.35,0.0,0.0,25,Clouds,overcast clouds,2024-04-08 11:00:00,1965,Eastern Express Highway
None,309.39,0.0,0.0,17,Mist,mist,2024-04-08 12:00:00,1946,Eastern Express Highway
None,306.48,0.0,0.0,51,Clouds,broken clouds,2024-04-08 13:00:00,2597,Western Express Highway
None,307.74,0.0,0.0,76,Haze,haze,2024-04-08 14:00:00,2865,Jogeshwari-Vikhroli Link Road
None,308.72,0.0,0.0,92,Mist,mist,2024-04-08 15:00:00,2123,Andheri-Kurla Road
None,307.35,0.0,0.0,9,Clear,sky is clear,2024-04-08 16:00:00,2792,Jogeshwari-Vikhroli Link Road
None,309.54,0.0,0.0,38,Haze,haze,2024-04-08 17:00:00,6230,Eastern Express Highway
None,307.68,0.0,0.0,82,Clear,sky is clear,2024-04-08 18:00:00,7062,Jogeshwari-Vikhroli Link Road
None,307.2,0.0,0.0,1,Clouds,overcast clouds,2024-04-08 19:00:00,5975,NH-48 Mumbai-Pune
None,306.15,0.0,0.0,32,Clouds,broken clouds,2024-04-08 20:00:00,7458,Jogeshwari-Vikhroli Link Road
None,309.5,0.0,0.0,77,Clear,sky is clear,2024-04-08 21:00:00,2752,Jogeshwari-Vikhroli Link Road
None,309.36,0.0,0.0,42,Clouds,overcast clouds,2024-04-08 22:00:00,2469,Andheri-Kurla Road
None,307.19,0.0,0.0,30,Clear,sky is clear,2024-04-08 23:00:00,2456,Andheri-Kurla Road
Independence Day,306.47,0.0,0.0,8,Haze,haze,2024-04-09 00:00:00,270,Sion-Panvel Highway
None,307.23,0.0,0.0,66,Clouds,overcast clouds,2024-04-09 01:00:00,456,Andheri-Kurla Road
None,309.58,0.0,0.0,29,Mist,mist,2024-04-09 02:00:00,786,SV Road
None,308.12,0.0,0.0,38,Clouds,overcast clouds,2024-04-09 03:00:00,733,Western Express Highway
None,309.54,0.0,0.0,12,Clouds,broken clouds,2024-04-09 04:00:00,201,Andheri-Kurla Road
None,307.28,0.0,0.0,96,Clear,sky is clear,2024-04-09 05:00:00,2631,SV Road
None,308.45,0.0,0.0,29,Clouds,overcast clouds,2024-04-09 06:00:00,2949,Ghodbunder Road
None,306.77,0.0,0.0,8,Clouds,broken clouds,2024-04-09 07:00:00,2480,Andheri-Kurla Road
Eid,307.44,0.0,0.0,4,Clouds,overcast clouds,2024-04-09 08:00:00,2648,Link Road
None,307.4,0.0,0.0,82,Clouds,overcast clouds,2024-04-09 09:00:00,5610,SV Road
None,306.75,5.12,0.0,30,Rain,moderate rain,2024-04-09 10:00:00,6015,LBS Marg
None,309.02,0.0,0.0,35,Clouds,overcast clouds,2024-04-09 11:00:00,2752,NH-48 Mumbai-Pune
None,309.95,0.0,0.0,85,Haze,haze,2024-04-09 12:00:00,1981,SV Road
None,309.63,0.0,0.0,59,Mist,mist,2024-04-09 13:00:00,2097,SV Road
None,308.42,0.0,0.0,93,Clouds,broken clouds,2024-04-09 14:00:00,3111,Western Express Highway
None,307.09,0.0,0.0,64,Haze,haze,2024-04-09 15:00:00,1862,NH-48 Mumbai-Pune
None,307.99,0.0,0.0,20,Clear,sky is clear,2024-04-09 16:00:00,2470,Andheri-Kurla Road
None,307.55,0.0,0.0,9,Clouds,overcast clouds,2024-04-09 17:00:00,6007,Link Road
None,309.91,0.0,0.0,78,Mist,mist,2024-04-09 18:00:00,6473,Western Express Highway
None,306.87,0.0,0.0,23,Haze,haze,2024-04-09 19:00:00,5809,Sion-Panvel Highway
Diwali,309.67,0.0,0.0,37,Clear,sky is clear,2024-04-09 20:00:00,2821,LBS Marg
None,306.77,0.0,0.0,3,Mist,mist,2024-04-09 21:00:00,3134,Link Road
None,307.23,0.0,0.0,45,Clouds,overcast clouds,2024-04-09 22:00:00,2027,SV Road
None,308.32,0.0,0.0,23,Clear,sky is clear,2024-04-09 23:00:00,2297,SV Road
None,307.26,0.0,0.0,38,Clear,sky is clear,2024-04-10 00:00:00,349,Eastern Express Highway
None,309.73,0.0,0.0,10,Clouds,overcast clouds,2024-04-10 01:00:00,690,SV Road
None,308.94,0.0,0.0,25,Clear,sky is clear,2024-04-10 02:00:00,393,SV Road
None,306.98,0.0,0.0,24,Clouds,overcast clouds,2024-04-10 03:00:00,410,Sion-Panvel Highway
None,308.08,0.0,0.0,99,Clear,sky is clear,2024-04-10 04:00:00,508,Andheri-Kurla Road
Holi,309.41,0.0,0.0,26,Mist,mist,2024-04-10 05:00:00,1366,Link Road
None,306.7,0.0,0.0,2,Clouds,overcast clouds,2024-04-10 06:00:00,2203,Link Road
None,308.14,0.0,0.0,100,Mist,mist,2024-04-10 07:00:00,2871,Andheri-Kurla Road
None,306.81,0.0,0.0,85,Clouds,broken clouds,2024-04-10 08:00:00,6882,Jogeshwari-Vikhroli Link Road
None,309.92,0.0,0.0,8,Clouds,overcast clouds,2024-04-10 09:00:00,4698,Ghodbunder Road
None,307.45,0.0,0.0,62,Mist,mist,2024-04-10 10:00:00,6024,Andheri-Kurla Road
Independence Day,307.69,0.0,0.0,13,Clouds,overcast clouds,2024-04-10 11:00:00,1183,SV Road
None,307.0,0.0,0.0,25,Clear,sky is clear,2024-04-10 12:00:00,3500,Jogeshwari-Vikhroli Link Road
None,306.29,0.0,0.0,45,Mist,mist,2024-04-10 13:00:00,3478,Western Express Highway
None,308.92,0.0,0.0,17,Clouds,overcast clouds,2024-04-10 14:00:00,3156,Andheri-Kurla Road
None,307.02,0.0,0.0,80,Clear,sky is clear,2024-04-10 15:00:00,2201,Sion-Panvel Highway
None,308.87,0.0,0.0,92,Mist,mist,2024-04-10 16:00:00,2498,Eastern Express Highway
None,307.44,0.0,0.0,7,Clouds,broken clouds,2024-04-10 17:00:00,7063,Jogeshwari-Vikhroli Link Road
None,307.66,0.0,0.0,5,Clouds,overcast clouds,2024-04-10 18:00:00,6751,Eastern Express Highway
None,309.91,0.0,0.0,80,Clouds,overcast clouds,2024-04-10 19:00:00,6762,Jogeshwari-Vikhroli Link Road
None,306.84,9.61,0.0,72,Thunderstorm,thunderstorm with rain,2024-04-10 20:00:00,5396,Jogeshwari-Vikhroli Link Road
None,307.68,0.0,0.0,8,Haze,haze,2024-04-10 21:00:00,1911,Western Express Highway
None,308.28,0.0,0.0,80,Clear,sky is clear,2024-04-10 22:00:00,2679,Western Express Highway
None,306.3,0.0,0.0,7,Clear,sky is clear,2024-04-10 23:00:00,2003,NH-48 Mumbai-Pune
None,306.32,0.0,0.0,8,Clouds,broken clouds,2024-04-11 00:00:00,722,Andheri-Kurla Road
None,309.42,0.0,0.0,9,Haze,haze,2024-04-11 01:00:00,622,Sion-Panvel Highway
None,309.45,0.0,0.0,44,Clouds,overcast clouds,2024-04-11 02:00:00,581,Eastern Express Highway
None,308.04,0.0,0.0,30,Clouds,broken clouds,2024-04-11 03:00:00,713,NH-48 Mumbai-Pune
None,307.37,0.0,0.0,36,Clouds,overcast clouds,2024-04-11 04:00:00,653,Andheri-Kurla Road
None,309.91,0.0,0.0,10,Clouds,broken clouds,2024-04-11 05:00:00,2397,LBS Marg
None,307.36,0.0,0.0,87,Clouds,broken clouds,2024-04-11 06:00:00,2740,SV Road
None,309.0,0.0,0.0,77,Haze,haze,2024-04-11 07:00:00,3285,Eastern Express Highway
None,307.09,0.0,0.0,52,Clouds,overcast clouds,2024-04-11 08:00:00,6926,Ghodbunder Road
None,309.76,0.0,0.0,92,Clear,sky is clear,2024-04-11 09:00:00,5421,NH-48 Mumbai-Pune
None,306.37,0.0,0.0,62,Mist,mist,2024-04-11 10:00:00,6580,LBS Marg
None,308.58,0.0,0.0,80,Clear,sky is clear,2024-04-11 11:00:00,2548,Link Road
None,309.41,0.0,0.0,36,Haze,haze,2024-04-11 12:00:00,3060,Ghodbunder Road
None,309.26,0.0,0.0,17,Clear,sky is clear,2024-04-11 13:00:00,1721,Ghodbunder Road
None,307.5,2.31,0.0,56,Thunderstorm,thunderstorm with rain,2024-04-11 14:00:00,1922,Link Road
None,308.31,0.0,0.0,15,Mist,mist,2024-04-11 15:00:00,3023,Link Road
None,307.09,0.0,0.0,100,Clouds,overcast clouds,2024-04-11 16:00:00,3408,SV Road
None,307.63,0.0,0.0,16,Clouds,broken clouds,2024-04-11 17:00:00,6101,Western Express Highway
None,306.78,7.28,0.0,77,Thunderstorm,thunderstorm with rain,2024-04-11 18:00:00,7257,Ghodbunder Road
Christmas,308.12,0.0,0.0,47,Clear,sky is clear,2024-04-11 19:00:00,3515,Link Road
None,309.04,0.0,0.0,95,Clouds,overcast clouds,2024-04-11 20:00:00,6891,Sion-Panvel Highway
Holi,306.36,0.0,0.0,58,Haze,haze,2024-04-11 21:00:00,1602,Sion-Panvel Highway
None,309.48,0.0,0.0,4,Haze,haze,2024-04-11 22:00:00,3423,Western Express Highway
None,307.96,0.0,0.0,90,Mist,mist,2024-04-11 23:00:00,2091,Sion-Panvel Highway
None,308.03,7.01,0.0,69,Rain,light rain,2024-04-12 00:00:00,711,SV Road
None,308.07,0.0,0.0,87,Mist,mist,2024-04-12 01:00:00,771,Sion-Panvel Highway
Eid,306.26,0.0,0.0,30,Mist,mist,2024-04-12 02:00:00,338,Jogeshwari-Vikhroli Link Road
None,306.07,0.0,0.0,0,Mist,mist,2024-04-12 03:00:00,665,Jogeshwari-Vikhroli Link Road
None,308.29,0.0,0.0,27,Clouds,overcast clouds,2024-04-12 04:00:00,287,Sion-Panvel Highway
None,309.8,0.0,0.0,23,Clear,sky is clear,2024-04-12 05:00:00,3444,Ghodbunder Road
None,308.51,0.0,0.0,98,Clear,sky is clear,2024-04-12 06:00:00,3081,Ghodbunder Road
None,308.67,16.96,0.0,65,Thunderstorm,thunderstorm with rain,2024-04-12 07:00:00,1248,NH-48 Mumbai-Pune
None,308.67,0.0,0.0,0,Mist,mist,2024-04-12 08:00:00,6602,Sion-Panvel Highway
None,309.62,0.0,0.0,90,Clear,sky is clear,2024-04-12 09:00:00,5727,Sion-Panvel Highway
None,309.31,0.0,0.0,4,Clouds,broken clouds,2024-04-12 10:00:00,4866,LBS Marg
None,307.69,0.0,0.0,34,Clouds,overcast clouds,2024-04-12 11:00:00,2269,Ghodbunder Road
None,306.59,0.0,0.0,57,Mist,mist,2024-04-12 12:00:00,3437,SV Road
None,307.91,0.0,0.0,67,Clouds,broken clouds,2024-04-12 13:00:00,1629,SV Road
None,307.68,0.0,0.0,52,Clouds,broken clouds,2024-04-12 14:00:00,1561,Eastern Express Highway
None,308.29,0.0,0.0,26,Clear,sky is clear,2024-04-12 15:00:00,3200,NH-48 Mumbai-Pune
None,308.98,0.0,0.0,90,Clouds,broken clouds,2024-04-12 16:00:00,1536,Western Express Highway
None,309.47,0.0,0.0,83,Haze,haze,2024-04-12 17:00:00,7329,Jogeshwari-Vikhroli Link Road
Independence Day,309.52,0.0,0.0,56,Clouds,broken clouds,2024-04-12 18:00:00,3519,Jogeshwari-Vikhroli Link Road
None,306.6,9.44,0.0,52,Rain,moderate rain,2024-04-12 19:00:00,6771,Sion-Panvel Highway
None,308.34,14.66,0.0,35,Rain,light rain,2024-04-12 20:00:00,3165,Jogeshwari-Vikhroli Link Road
None,306.36,0.0,0.0,94,Clouds,overcast clouds,2024-04-12 21:00:00,2999,NH-48 Mumbai-Pune
None,309.2,0.0,0.0,76,Clouds,overcast clouds,2024-04-12 22:00:00,2540,LBS Marg
None,307.6,0.0,0.0,6,Clear,sky is clear,2024-04-12 23:00:00,1739,Jogeshwari-Vikhroli Link Road
None,308.59,0.0,0.0,9,Haze,haze,2024-04-13 00:00:00,250,Eastern Express Highway
None,309.84,0.0,0.0,56,Mist,mist,2024-04-13 01:00:00,228,Eastern Express Highway
None,307.54,0.0,0.0,18,Haze,haze,2024-04-13 02:00:00,174,Eastern Express Highway
None,306.74,0.0,0.0,50,Mist,mist,2024-04-13 03:00:00,356,LBS Marg
None,307.51,0.0,0.0,23,Clear,sky is clear,2024-04-13 04:00:00,1697,Sion-Panvel Highway
None,307.87,0.0,0.0,28,Haze,haze,2024-04-13 05:00:00,2198,Western Express Highway
None,307.67,0.0,0.0,86,Haze,haze,2024-04-13 06:00:00,1548,Eastern Express Highway
None,309.32,0.0,0.0,96,Haze,haze,2024-04-13 07:00:00,1872,NH-48 Mumbai-Pune
None,308.16,0.0,0.0,80,Haze,haze,2024-04-13 08:00:00,2785,NH-48 Mumbai-Pune
None,307.82,0.0,0.0,86,Clouds,overcast clouds,2024-04-13 09:00:00,1703,NH-48 Mumbai-Pune
None,309.24,0.0,0.0,77,Clear,sky is clear,2024-04-13 10:00:00,1982,Eastern Express Highway
None,306.87,1.52,0.0,94,Rain,moderate rain,2024-04-13 11:00:00,4447,Eastern Express Highway
None,306.76,0.0,0.0,98,Clear,sky is clear,2024-04-13 12:00:00,3148,SV Road
None,307.32,0.0,0.0,77,Clear,sky is clear,2024-04-13 13:00:00,4034,LBS Marg
None,307.11,6.49,0.0,17,Thunderstorm,thunderstorm with rain,2024-04-13 14:00:00,3900,Western Express Highway
None,309.6,0.0,0.0,3,Clear,sky is clear,2024-04-13 15:00:00,2982,LBS Marg
None,307.88,0.0,0.0,56,Clear,sky is clear,2024-04-13 16:00:00,2495,Ghodbunder Road
None,307.61,0.0,0.0,95,Clouds,overcast clouds,2024-04-13 17:00:00,1130,Andheri-Kurla Road
None,308.74,0.0,0.0,1,Mist,mist,2024-04-13 18:00:00,1257,Link Road
None,309.88,0.0,0.0,2,Haze,haze,2024-04-13 19:00:00,1632,Sion-Panvel Highway
None,309.68,0.0,0.0,4,Mist,mist,2024-04-13 20:00:00,2200,NH-48 Mumbai-Pune
None,307.2,0.0,0.0,10,Clouds,broken clouds,2024-04-13 21:00:00,2939,LBS Marg
None,308.86,0.0,0.0,77,Clouds,overcast clouds,2024-04-13 22:00:00,2938,Eastern Express Highway
None,307.58,0.0,0.0,6,Clouds,overcast clouds,2024-04-13 23:00:00,1503,Ghodbunder Road
None,307.76,0.0,0.0,95,Clear,sky is clear,2024-04-14 00:00:00,145,Eastern Express Highway
None,307.17,0.0,0.0,45,Clouds,overcast clouds,2024-04-14 01:00:00,374,Andheri-Kurla Road
None,306.41,0.0,0.0,71,Clouds,overcast clouds,2024-04-14 02:00:00,390,NH-48 Mumbai-Pune
None,309.62,0.0,0.0,38,Clouds,broken clouds,2024-04-14 03:00:00,188,Eastern Express Highway
None,309.46,0.0,0.0,19,Mist,mist,2024-04-14 04:00:00,2501,Jogeshwari-Vikhroli Link Road
None,306.01,0.0,0.0,78,Clear,sky is clear,2024-04-14 05:00:00,2839,NH-48 Mumbai-Pune
None,308.3,0.0,0.0,64,Mist,mist,2024-04-14 06:00:00,1412,Ghodbunder Road
None,309.59,0.0,0.0,45,Clear,sky is clear,2024-04-14 07:00:00,2758,Western Express Highway
None,308.83,0.0,0.0,34,Clear,sky is clear,2024-04-14 08:00:00,1108,Andheri-Kurla Road
None,308.36,0.0,0.0,98,Haze,haze,2024-04-14 09:00:00,1760,LBS Marg
None,308.38,0.0,0.0,15,Haze,haze,2024-04-14 10:00:00,1978,NH-48 Mumbai-Pune
None,308.04,0.0,0.0,1,Clear,sky is clear,2024-04-14 11:00:00,4790,SV Road
None,308.09,13.01,0.0,98,Thunderstorm,thunderstorm with rain,2024-04-14 12:00:00,2565,LBS Marg
Christmas,306.28,0.0,0.0,21,Clear,sky is clear,2024-04-14 13:00:00,2282,Jogeshwari-Vikhroli Link Road
None,306.77,0.0,0.0,94,Haze,haze,2024-04-14 14:00:00,4032,Jogeshwari-Vikhroli Link Road
None,307.75,0.0,0.0,29,Clear,sky is clear,2024-04-14 15:00:00,2711,SV Road
Holi,307.28,0.0,0.0,54,Haze,haze,2024-04-14 16:00:00,713,Link Road
Independence Day,309.85,3.13,0.0,20,Rain,light rain,2024-04-14 17:00:00,553,NH-48 Mumbai-Pune
None,308.25,0.0,0.0,96,Clear,sky is clear,2024-04-14 18:00:00,2016,LBS Marg
None,307.1,0.0,0.0,35,Clouds,broken clouds,2024-04-14 19:00:00,1874,SV Road
Eid,309.58,0.0,0.0,85,Clouds,broken clouds,2024-04-14 20:00:00,1187,Link Road
None,309.03,0.0,0.0,67,Clouds,overcast clouds,2024-04-14 21:00:00,2906,SV Road
None,307.13,0.0,0.0,21,Clouds,broken clouds,2024-04-14 22:00:00,2388,Eastern Express Highway
None,307.38,0.0,0.0,54,Clouds,overcast clouds,2024-04-14 23:00:00,1940,LBS Marg
None,306.22,0.0,0.0,52,Clouds,overcast clouds,2024-04-15 00:00:00,621,Link Road
None,307.71,12.18,0.0,9,Rain,moderate rain,2024-04-15 01:00:00,432,Sion-Panvel Highway
None,306.6,0.0,0.0,59,Haze,haze,2024-04-15 02:00:00,437,Western Express Highway
None,309.78,0.0,0.0,98,Clouds,broken clouds,2024-04-15 03:00:00,645,Eastern Express Highway
Independence Day,309.69,0.0,0.0,21,Haze,haze,2024-04-15 04:00:00,380,Jogeshwari-Vikhroli Link Road
None,307.33,0.0,0.0,100,Clouds,overcast clouds,2024-04-15 05:00:00,3054,Jogeshwari-Vikhroli Link Road
None,307.18,0.0,0.0,72,Clear,sky is clear,2024-04-15 06:00:00,3278,Sion-Panvel Highway
None,309.6,0.0,0.0,45,Haze,haze,2024-04-15 07:00:00,1948,Western Express Highway
None,307.95,0.0,0.0,23,Clear,sky is clear,2024-04-15 08:00:00,4747,Western Express Highway
None,306.68,0.0,0.0,59,Clouds,broken clouds,2024-04-15 09:00:00,4962,Ghodbunder Road
None,306.45,0.0,0.0,6,Clouds,overcast clouds,2024-04-15 10:00:00,4711,Western Express Highway
None,309.44,0.0,0.0,26,Haze,haze,2024-04-15 11:00:00,1956,Ghodbunder Road
None,309.49,12.18,0.0,50,Thunderstorm,thunderstorm with rain,2024-04-15 12:00:00,907,NH-48 Mumbai-Pune
None,307.4,0.0,0.0,57,Clear,sky is clear,2024-04-15 13:00:00,2461,Sion-Panvel Highway
None,308.6,0.0,0.0,47,Mist,mist,2024-04-15 14:00:00,2085,NH-48 Mumbai-Pune
None,307.68,0.0,0.0,94,Haze,haze,2024-04-15 15:00:00,2479,Link Road
None,306.15,0.0,0.0,10,Clear,sky is clear,2024-04-15 16:00:00,2067,Eastern Express Highway
None,307.54,0.0,0.0,62,Clear,sky is clear,2024-04-15 17:00:00,6725,NH-48 Mumbai-Pune
None,308.33,0.0,0.0,81,Clear,sky is clear,2024-04-15 18:00:00,5364,Ghodbunder Road
None,306.29,4.06,0.0,20,Rain,light rain,2024-04-15 19:00:00,6214,Jogeshwari-Vikhroli Link Road
None,308.24,0.0,0.0,42,Clear,sky is clear,2024-04-15 20:00:00,7478,NH-48 Mumbai-Pune
None,309.94,0.0,0.0,42,Clear,sky is clear,2024-04-15 21:00:00,2410,Andheri-Kurla Road
None,306.52,0.0,0.0,73,Clouds,overcast clouds,2024-04-15 22:00:00,1981,Link Road
None,308.3,0.0,0.0,9,Mist,mist,2024-04-15 23:00:00,1723,Sion-Panvel Highway
None,306.23,0.0,0.0,64,Clear,sky is clear,2024-04-16 00:00:00,211,Eastern Express Highway
None,306.62,1.44,0.0,69,Rain,moderate rain,2024-04-16 01:00:00,263,Jogeshwari-Vikhroli Link Road
None,307.59,0.0,0.0,58,Haze,haze,2024-04-16 02:00:00,555,Western Express Highway
None,308.05,0.0,0.0,4,Clear,sky is clear,2024-04-16 03:00:00,633,Sion-Panvel Highway
None,308.65,0.0,0.0,72,Mist,mist,2024-04-16 04:00:00,712,Western Express Highway
None,309.1,2.62,0.0,99,Thunderstorm,thunderstorm with rain,2024-04-16 05:00:00,2363,Link Road
None,309.4,0.0,0.0,82,Mist,mist,2024-04-16 06:00:00,1712,Eastern Express Highway
None,307.46,0.0,0.0,21,Clouds,overcast clouds,2024-04-16 07:00:00,3016,Sion-Panvel Highway
None,309.54,0.0,0.0,95,Clouds,broken clouds,2024-04-16 08:00:00,6935,Link Road
None,306.43,0.0,0.0,96,Clear,sky is clear,2024-04-16 09:00:00,6433,NH-48 Mumbai-Pune
None,309.96,0.0,0.0,60,Clear,sky is clear,2024-04-16 10:00:00,5834,Ghodbunder Road
None,307.83,0.0,0.0,40,Haze,haze,2024-04-16 11:00:00,1969,SV Road
Eid,306.73,0.0,0.0,77,Clouds,overcast clouds,2024-04-16 12:00:00,1749,Eastern Express Highway
None,309.92,0.0,0.0,91,Mist,mist,2024-04-16 13:00:00,1882,Jogeshwari-Vikhroli Link Road
None,306.26,0.0,0.0,81,Clouds,broken clouds,2024-04-16 14:00:00,1658,Eastern Express Highway
None,306.33,0.0,0.0,67,Mist,mist,2024-04-16 15:00:00,3239,Andheri-Kurla Road
None,307.07,0.0,0.0,77,Clear,sky is clear,2024-04-16 16:00:00,2782,Andheri-Kurla Road
None,309.76,0.0,0.0,65,Clear,sky is clear,2024-04-16 17:00:00,7279,Ghodbunder Road
None,308.2,0.0,0.0,7,Mist,mist,2024-04-16 18:00:00,5217,SV Road
None,308.54,0.0,0.0,28,Mist,mist,2024-04-16 19:00:00,6833,Link Road
None,309.49,0.0,0.0,26,Clouds,broken clouds,2024-04-16 20:00:00,5086,Ghodbunder Road
None,307.69,0.0,0.0,5,Clear,sky is clear,2024-04-16 21:00:00,2723,Western Express Highway
None,308.22,0.0,0.0,13,Clouds,overcast clouds,2024-04-16 22:00:00,2972,Western Express Highway
None,308.57,0.0,0.0,25,Clouds,overcast clouds,2024-04-16 23:00:00,2113,Western Express Highway
None,306.91,0.0,0.0,88,Clear,sky is clear,2024-04-17 00:00:00,674,Sion-Panvel Highway
None,307.96,0.0,0.0,36,Haze,haze,2024-04-17 01:00:00,484,Andheri-Kurla Road
None,307.93,0.0,0.0,40,Clouds,overcast clouds,2024-04-17 02:00:00,672,Eastern Express Highway
None,306.81,0.0,0.0,86,Clouds,overcast clouds,2024-04-17 03:00:00,794,Western Express Highway
None,308.41,0.0,0.0,83,Mist,mist,2024-04-17 04:00:00,224,Sion-Panvel Highway
None,307.91,0.0,0.0,19,Haze,haze,2024-04-17 05:00:00,1898,Link Road
None,306.85,0.0,0.0,46,Clouds,overcast clouds,2024-04-17 06:00:00,3407,Jogeshwari-Vikhroli Link Road
None,307.94,0.0,0.0,79,Haze,haze,2024-04-17 07:00:00,2831,Ghodbunder Road
None,308.72,0.0,0.0,13,Clear,sky is clear,2024-04-17 08:00:00,5025,LBS Marg
None,306.89,0.0,0.0,87,Haze,haze,2024-04-17 09:00:00,5943,Link Road
None,308.75,0.0,0.0,28,Mist,mist,2024-04-17 10:00:00,4888,LBS Marg
None,307.58,0.0,0.0,13,Clouds,overcast clouds,2024-04-17 11:00:00,1834,NH-48 Mumbai-Pune
None,307.45,0.0,0.0,51,Mist,mist,2024-04-17 12:00:00,2253,Andheri-Kurla Road
None,309.65,0.0,0.0,85,Clouds,broken clouds,2024-04-17 13:00:00,2509,Sion-Panvel Highway
